sqlId,NumsOfCountry,NumsOfRegion,Query
42477,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}], 'pois': ['96'], 'regionNotGo': [60], 'poiNotGo': [200], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 178, 'departRegionId': 54}"
42480,1,0,"{'days': ['8'], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 15800], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42483,1,3,"{'days': ['4'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 761, 'day': None}, {'region_id': 338, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42484,1,1,"{'days': ['8'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['2080', '10642', '5797', '9526'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42485,1,2,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['96'], 'regionNotGo': [60], 'poiNotGo': [200], 'regionSorted': [54, 55], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 178, 'departRegionId': 54}"
42486,1,1,"{'days': ['8'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['2080', '5797', '10642'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42487,1,1,"{'days': ['8'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['2080', '5797', '10642', '1361'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42491,1,5,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 72, 'day': None}, {'region_id': 74, 'day': None}, {'region_id': 332, 'day': None}, {'region_id': 334, 'day': None}, {'region_id': 336, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42492,1,5,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 72, 'day': None}, {'region_id': 74, 'day': None}, {'region_id': 332, 'day': None}, {'region_id': 334, 'day': None}, {'region_id': 336, 'day': None}], 'pois': [], 'regionNotGo': [2, 27, 76], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42494,1,2,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['96'], 'regionNotGo': [60], 'poiNotGo': [200], 'regionSorted': [54, 55], 'availableMonths': [], 'price': [36900, 80000], 'hotelRating': None, 'arrivalRegionId': 178, 'departRegionId': 54}"
42495,1,5,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 72, 'day': None}, {'region_id': 74, 'day': None}, {'region_id': 332, 'day': None}, {'region_id': 334, 'day': None}, {'region_id': 336, 'day': None}], 'pois': [], 'regionNotGo': [2, 27, 76, 340, 666], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42496,1,2,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['96'], 'regionNotGo': [60], 'poiNotGo': [200], 'regionSorted': [54, 55], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42502,1,6,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [{'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 9, 'day': None}, {'region_id': 14, 'day': None}, {'region_id': 277, 'day': None}, {'region_id': 91, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42504,1,2,"{'days': ['4'], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['96'], 'regionNotGo': [60], 'poiNotGo': [200], 'regionSorted': [54, 55], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42507,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42508,3,0,"{'days': ['15'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42509,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42510,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42513,1,5,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 17, 'day': None}, {'region_id': 18, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 383, 'day': None}, {'region_id': 376, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42514,4,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42517,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 18, 'day': None}, {'region_id': 17, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 383, 'day': None}, {'region_id': 376, 'day': None}, {'region_id': 149, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [18, 17, 373, 383, 376, 149], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42518,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 18, 'day': None}, {'region_id': 17, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 383, 'day': None}, {'region_id': 376, 'day': None}, {'region_id': 149, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42525,1,0,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['1731', '9500'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42526,1,0,"{'days': ['7'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['1731', '9500'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42530,2,0,"{'days': ['12'], 'countries': [{'country_id': 19, 'day': None}, {'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 159, 'departRegionId': None}"
42539,2,0,"{'days': ['8'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42543,2,4,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 86, 'day': None}, {'region_id': 91, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42545,2,4,"{'days': ['12'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 86, 'day': None}, {'region_id': 91, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42546,1,0,"{'days': ['8'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['2080', '1361'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42547,1,2,"{'days': ['8'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 338, 'day': None}], 'pois': ['1361', '2080'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42555,2,0,"{'days': [], 'countries': [{'country_id': 19, 'day': None}, {'country_id': 24, 'day': None}], 'regions': [], 'pois': ['4127'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42560,3,8,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42561,3,9,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42562,3,9,"{'days': ['17'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42564,3,9,"{'days': ['16'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42565,3,9,"{'days': ['18'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42566,3,9,"{'days': ['19'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42574,1,0,"{'days': ['4'], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42580,1,0,"{'days': ['7'], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': ['4268'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42581,1,0,"{'days': ['9'], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': ['4268'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42583,3,9,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': 1}"
42586,3,9,"{'days': ['20'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': None}, {'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 423, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42590,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 1}"
42597,1,0,"{'days': ['5'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 4200], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
42599,3,7,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 7, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 11, 'day': None}, {'region_id': 91, 'day': None}, {'region_id': 15, 'day': None}, {'region_id': 13, 'day': None}, {'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 1}"
