NumsOfCountry,NumsOfRegion,Query
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': 157, 'departRegionId': 16}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,4,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [{'region_id': 158, 'day': None}, {'region_id': 16, 'day': None}, {'region_id': 159, 'day': None}, {'region_id': 157, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,4,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [{'region_id': 158, 'day': None}, {'region_id': 16, 'day': None}, {'region_id': 159, 'day': None}, {'region_id': 157, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,3,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [{'region_id': 158, 'day': None}, {'region_id': 16, 'day': None}, {'region_id': 159, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,3,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [{'region_id': 158, 'day': None}, {'region_id': 16, 'day': None}, {'region_id': 159, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 42, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 76, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2178, 10205], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [6195, 22376], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3483, 40759], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 42, 'day': None}, {'country_id': 43, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 76, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [59], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2350, 28478], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 11}"
2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2350, 28478], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 11}"
1,0,"{'days': [], 'countries': [{'country_id': 42, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 43, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 42, 'day': None}, {'country_id': 43, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 65, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1100, 76000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,1,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [{'region_id': 91, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1100, 76000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': 157, 'departRegionId': None}"
2,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2415, 14744], 'hotelRating': None, 'arrivalRegionId': 157, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2902, 33966], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2902, 33966], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 2}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': None}"
1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 38084], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': None}"
1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
